photo_id,site,depth,net,preservation_method,family,subgroup,standard_length,caudal_fin_length,stage,damaged,not_calibrated
EZ07_4_F_002_SYN,7,50,4,formalin,synodontid,TBD,11.64,1.32,FLE,,
EZ07_4_F_003_SYN,7,50,4,formalin,synodontid,TBD,11.09,0.75,POS,,
EZ07_4_F_003_SYN,7,50,4,formalin,synodontid,TBD,11.59,0.73,FLE,,
EZ07_4_F_004_SCA,7,50,4,formalin,scarid,TBD,4.22,0.61,POS,,
EZ07_4_F_004_SCA,7,50,4,formalin,scarid,TBD,4.25,0.49,FLE,,
EZ07_4_F_006_SER,7,50,4,formalin,serranid,TBD,4.99,0.77,FLE,,
EZ07_4_F_007_LAB,7,50,4,formalin,labrid,TBD,9.99,2.05,POS,,
EZ07_4_F_008_LAB,7,50,4,formalin,labrid,TBD,9,1.56,POS,,
EZ07_4_F_009_LAB,7,50,4,formalin,labrid,TBD,3.95,0.8,POS,,
EZ07_4_F_009_LAB,7,50,4,formalin,labrid,TBD,8.36,1.86,POS,,
EZ07_4_F_010_LAB,7,50,4,formalin,labrid,TBD,6.67,1.93,POS,,
EZ07_4_F_011_LAB,7,50,4,formalin,labrid,TBD,10.08,0.23,POS,,
EZ07_4_F_012_LAB,7,50,4,formalin,labrid,TBD,6.97,1.52,POS,,
EZ07_4_F_012_LAB,7,50,4,formalin,labrid,TBD,4.13,0.84,POS,,
EZ07_4_F_012_LAB,7,50,4,formalin,labrid,TBD,4.14,0.99,POS,,
EZ07_4_F_013_LAB,7,50,4,formalin,labrid,TBD,3.57,0.68,FLE,,
EZ07_4_F_013_LAB,7,50,4,formalin,labrid,TBD,3.55,0.51,FLE,,
EZ07_4_F_013_LAB,7,50,4,formalin,labrid,TBD,4.44,0.77,POS,,
EZ07_4_F_013_LAB,7,50,4,formalin,labrid,TBD,3.82,0.85,POS,,
EZ07_4_F_014_LAB,7,50,4,formalin,labrid,TBD,6.25,1.26,POS,,
EZ07_4_F_014_LAB,7,50,4,formalin,labrid,TBD,3.65,0.71,POS,,
EZ07_4_F_014_LAB,7,50,4,formalin,labrid,TBD,3.71,0.85,FLE,,
EZ07_4_F_015_LAB,7,50,4,formalin,labrid,TBD,7.35,1.36,POS,,
EZ07_4_F_015_LAB,7,50,4,formalin,labrid,TBD,4.68,1.06,POS,,
EZ07_4_F_015_LAB,7,50,4,formalin,labrid,TBD,3.11,0.29,FLE,,
EZ07_4_F_015_LAB,7,50,4,formalin,labrid,TBD,3.81,0.82,POS,,
EZ07_4_F_016_LAB,7,50,4,formalin,labrid,TBD,7.19,1.16,POS,,
EZ07_4_F_016_LAB,7,50,4,formalin,labrid,TBD,3.83,0.35,FLE,,
EZ07_4_F_016_LAB,7,50,4,formalin,labrid,TBD,4.51,0.84,FLE,,
EZ07_4_F_016_LAB,7,50,4,formalin,labrid,TBD,3.37,0.31,FLE,,
EZ07_4_F_016_LAB,7,50,4,formalin,labrid,TBD,3.47,0.45,FLE,,
EZ07_5_E_001_MUL,7,100,5,ethanol,mullid,TBD,16.07,3.56,POS,,
EZ07_5_E_001_MUL,7,100,5,ethanol,mullid,TBD,8.15,1.56,POS,,
EZ07_5_E_002_SCA,7,100,5,ethanol,scarid,TBD,5.9,0.84,POS,,
EZ07_5_E_002_SCA,7,100,5,ethanol,scarid,TBD,9.12,1.53,POS,,
EZ07_5_E_002_SCA,7,100,5,ethanol,scarid,TBD,3.77,0.69,FLE,,
EZ07_5_E_003_SCA,7,100,5,ethanol,scarid,TBD,7.59,1.44,POS,,
EZ07_5_E_004_LAB,7,100,5,ethanol,labrid,TBD,11.42,2.94,POS,,
EZ07_5_E_004_LAB,7,100,5,ethanol,labrid,TBD,7.16,1.48,POS,,
EZ07_5_E_004_LAB,7,100,5,ethanol,labrid,TBD,5.93,1.32,POS,,
EZ07_5_E_004_LAB,7,100,5,ethanol,labrid,TBD,7.21,1.03,POS,,
EZ07_5_E_005_LAB,7,100,5,ethanol,labrid,TBD,4.08,1.05,POS,,
EZ07_5_E_005_LAB,7,100,5,ethanol,labrid,TBD,5.45,0.6,POS,,
EZ07_5_E_005_LAB,7,100,5,ethanol,labrid,TBD,5.02,1.38,POS,,
EZ07_5_E_005_LAB,7,100,5,ethanol,labrid,TBD,4.4,1.11,POS,,
EZ07_5_E_005_LAB,7,100,5,ethanol,labrid,TBD,4.09,1.02,POS,,
EZ07_5_E_006_LAB,7,100,5,ethanol,labrid,TBD,10.08,2.2,POS,,
EZ07_5_E_006_LAB,7,100,5,ethanol,labrid,TBD,8.51,1.97,POS,,
EZ07_5_E_006_LAB,7,100,5,ethanol,labrid,TBD,9.3,1.77,POS,,
EZ07_5_E_006_LAB,7,100,5,ethanol,labrid,TBD,8.34,1.78,POS,,
EZ07_5_E_007_LAB,7,100,5,ethanol,labrid,TBD,8.86,1.79,POS,,
EZ07_5_E_007_LAB,7,100,5,ethanol,labrid,TBD,6.79,1.73,POS,,
EZ07_5_E_007_LAB,7,100,5,ethanol,labrid,TBD,7.86,1.74,POS,,
EZ07_5_E_007_LAB,7,100,5,ethanol,labrid,TBD,8.16,1.68,POS,,
EZ07_5_F_001_SYD,7,100,5,formalin,synodontid,TBD,7.79,0,PRE,,
EZ07_5_F_001_SYD,7,100,5,formalin,synodontid,TBD,14.3,0.84,POS,,
EZ07_5_F_001_SYD,7,100,5,formalin,synodontid,TBD,7.31,0,PRE,,
EZ07_5_F_002_SCO,7,100,5,formalin,scorpaenid,TBD,4.21,1.04,FLE,,
EZ07_5_F_003_SCO,7,100,5,formalin,scorpaenid,TBD,3.05,0,PRE,,
EZ07_5_F_003_SCO,7,100,5,formalin,scorpaenid,TBD,3.19,0.7,FLE,,
EZ07_5_F_003_SCO,7,100,5,formalin,scorpaenid,TBD,2.36,0,PRE,,
EZ07_5_F_004_SCA,7,100,5,formalin,scarid,TBD,4.25,0.51,POS,,
EZ07_5_F_004_SCA,7,100,5,formalin,scarid,TBD,4.22,0.53,POS,,
EZ07_5_F_004_SCA,7,100,5,formalin,scarid,TBD,4.3,0.65,POS,,
EZ07_5_F_004_SCA,7,100,5,formalin,scarid,TBD,3.72,0.48,POS,,
EZ07_5_F_005_SCA,7,100,5,formalin,scarid,TBD,3.73,0.59,FLE,,
EZ07_5_F_005_SCA,7,100,5,formalin,scarid,TBD,3.77,0.57,FLE,,
EZ07_5_F_005_SCA,7,100,5,formalin,scarid,TBD,3.61,0,PRE,,
EZ07_5_F_005_SCA,7,100,5,formalin,scarid,TBD,4.42,0.54,POS,,
EZ07_5_F_006_SCA,7,100,5,formalin,scarid,TBD,4.02,0.79,FLE,,
EZ07_5_F_006_SCA,7,100,5,formalin,scarid,TBD,4.28,0.57,FLE,,
EZ07_5_F_006_SCA,7,100,5,formalin,scarid,TBD,4.57,0.73,FLE,,
EZ07_5_F_006_SCA,7,100,5,formalin,scarid,TBD,3.51,0.23,FLE,,
EZ07_5_F_006_SCA,7,100,5,formalin,scarid,TBD,3.7,0.38,FLE,,
EZ07_5_F_006_SCA,7,100,5,formalin,scarid,TBD,3.3,0.27,FLE,,
EZ07_5_F_006_SCA,7,100,5,formalin,scarid,TBD,3.45,0.33,FLE,,
EZ07_5_F_006_SCA,7,100,5,formalin,scarid,TBD,3.64,0,PRE,,
EZ07_5_F_007_LAB,7,100,5,formalin,labrid,TBD,4.8,1.05,POS,,
EZ07_5_F_007_LAB,7,100,5,formalin,labrid,TBD,3.74,0.93,POS,,
EZ07_5_F_007_LAB,7,100,5,formalin,labrid,TBD,4.6,0.8,POS,,
EZ07_5_F_007_LAB,7,100,5,formalin,labrid,TBD,5.83,1.27,POS,,
EZ07_5_F_007_LAB,7,100,5,formalin,labrid,TBD,4.25,1.01,FLE,,
EZ07_5_F_008_LAB,7,100,5,formalin,labrid,TBD,3.4,0.89,FLE,,
EZ07_5_F_008_LAB,7,100,5,formalin,labrid,TBD,3.9,0.91,FLE,,
EZ07_5_F_008_LAB,7,100,5,formalin,labrid,TBD,3.75,0.96,FLE,,
EZ07_5_F_008_LAB,7,100,5,formalin,labrid,TBD,3.46,0.65,FLE,,
EZ07_5_F_008_LAB,7,100,5,formalin,labrid,TBD,4.15,0.53,FLE,,
EZ07_5_F_008_LAB,7,100,5,formalin,labrid,TBD,3.41,0.27,FLE,,
EZ07_5_F_009_LAB,7,100,5,formalin,labrid,TBD,3.44,0.41,FLE,,
EZ07_5_F_009_LAB,7,100,5,formalin,labrid,TBD,3.05,0.37,FLE,,
EZ07_5_F_009_LAB,7,100,5,formalin,labrid,TBD,2.85,0.24,FLE,,
EZ07_5_F_009_LAB,7,100,5,formalin,labrid,TBD,2.98,0,PRE,,
EZ07_5_F_009_LAB,7,100,5,formalin,labrid,TBD,3.23,0.47,FLE,,
EZ07_5_F_009_LAB,7,100,5,formalin,labrid,TBD,3.25,0,PRE,,
N07_1_E_001_MUL,7,0,1,ethanol,mullid,TBD,19.52,4.28,POS,,
N07_1_E_002_MUL,7,0,1,ethanol,mullid,TBD,14.52,3.33,POS,,
N07_1_E_002_MUL,7,0,1,ethanol,mullid,TBD,12.45,2.76,POS,,
N07_1_E_004_SCO,7,0,1,ethanol,scorpaenid,TBD,6.64,1.75,POS,,
N07_1_E_005_LAB,7,0,1,ethanol,labrid,TBD,4.16,0.5,POS,,
N07_1_F_001_LAB,7,0,1,formalin,labrid,TBD,5.05,0.61,POS,,
N07_1_F_001_LAB,7,0,1,formalin,labrid,TBD,3.66,0,PRE,,
N07_1_F_001_LAB,7,0,1,formalin,labrid,TBD,4.41,0.26,FLE,,
N07_1_F_001_LAB,7,0,1,formalin,labrid,TBD,3.52,0.82,FLE,,
N07_1_F_002_LAB,7,0,1,formalin,labrid,TBD,3.44,0.51,FLE,,
N07_1_F_002_LAB,7,0,1,formalin,labrid,TBD,4,0.77,FLE,,
N07_1_F_002_LAB,7,0,1,formalin,labrid,TBD,3.68,0.38,FLE,,
N07_1_F_002_LAB,7,0,1,formalin,labrid,TBD,3.26,0,PRE,,
N07_1_F_003_SCA,7,0,1,formalin,scarid,TBD,4.92,0.77,POS,,
N07_1_F_003_SCA,7,0,1,formalin,scarid,TBD,5.81,0.93,POS,,
N07_1_F_003_SCA,7,0,1,formalin,scarid,TBD,3.91,0.53,FLE,,
N07_1_F_003_SCA,7,0,1,formalin,scarid,TBD,4.44,0.65,FLE,,
N07_1_F_004_SCA,7,0,1,formalin,scarid,TBD,4.02,0.26,FLE,,
N07_1_F_004_SCA,7,0,1,formalin,scarid,TBD,4.45,0.6,POS,,
N07_1_F_004_SCA,7,0,1,formalin,scarid,TBD,3.51,0,PRE,,
N07_1_F_004_SCA,7,0,1,formalin,scarid,TBD,4.57,0.78,POS,,
N07_1_F_004_SCA,7,0,1,formalin,scarid,TBD,4.38,0.53,FLE,,
N07_1_F_004_SCA,7,0,1,formalin,scarid,TBD,3.8,0,PRE,,
N07_2_E_001_MUL,7,0,2,ethanol,mullid,TBD,17.88,3.4,POS,,
N07_2_E_001_MUL,7,0,2,ethanol,mullid,TBD,17.44,4.08,POS,,
N07_2_E_002_MUL,7,0,2,ethanol,mullid,TBD,13.63,2.84,POS,,
N07_2_E_002_MUL,7,0,2,ethanol,mullid,TBD,18.78,3.64,POS,,
N07_2_E_003_MUL,7,0,2,ethanol,mullid,TBD,14.62,2.94,POS,,
N07_2_E_004_SYD,7,0,2,ethanol,mullid,TBD,24.22,2.89,POS,,
N07_2_E_005_SYD,7,0,2,ethanol,mullid,TBD,10.67,0.74,FLE,,
N07_2_E_005_SYD,7,0,2,ethanol,mullid,TBD,10.45,0,PRE,,
N07_2_F_001_SCO,7,0,2,formalin,scorpaenid,TBD,3.06,0,PRE,,
N07_2_F_002_LAB,7,0,2,formalin,labrid,TBD,3.43,0,PRE,,
N07_2_F_002_LAB,7,0,2,formalin,labrid,TBD,3.33,0,PRE,,
N07_2_F_002_LAB,7,0,2,formalin,labrid,TBD,3.66,0,PRE,,
N07_2_F_002_LAB,7,0,2,formalin,labrid,TBD,3.56,0.65,FLE,,
N07_2_F_003_LAB,7,0,2,formalin,labrid,TBD,3.96,0.74,FLE,,
N07_2_F_003_LAB,7,0,2,formalin,labrid,TBD,3.72,0.9,FLE,,
N07_2_F_003_LAB,7,0,2,formalin,labrid,TBD,3.61,0,PRE,,
N07_2_F_004_SCA,7,0,2,formalin,scarid,TBD,3.85,0.51,FLE,,
N07_2_F_004_SCA,7,0,2,formalin,scarid,TBD,4.28,0.7,FLE,,
N07_2_F_004_SCA,7,0,2,formalin,scarid,TBD,4.48,0.4,FLE,,
N07_2_F_005_SCA,7,0,2,formalin,scarid,TBD,4.05,0.55,FLE,,
N07_2_F_005_SCA,7,0,2,formalin,scarid,TBD,4.02,0.36,FLE,,
N07_2_F_005_SCA,7,0,2,formalin,scarid,TBD,4.55,0.72,FLE,,
N07_2_F_006_SCA,7,0,2,formalin,scarid,TBD,4.92,0.73,POS,,
N07_2_F_006_SCA,7,0,2,formalin,scarid,TBD,4.5,0.62,FLE,,
N07_2_F_006_SCA,7,0,2,formalin,scarid,TBD,5.42,0.91,FLE,,
N07_2_F_006_SCA,7,0,2,formalin,scarid,TBD,4.54,0.73,FLE,,
EZ08_2_F_001_SCA,8,50,2,formalin,scarid,TBD,9.45,1.92,POS,,
EZ08_2_F_001_SCA,8,50,2,formalin,scarid,TBD,3.82,0.42,FLE,,
EZ08_2_F_002_SCA,8,50,2,formalin,scarid,TBD,8.82,1.9,POS,,
EZ08_2_F_002_SCA,8,50,2,formalin,scarid,TBD,3.91,0.46,FLE,,
EZ08_2_F_002_SCA,8,50,2,formalin,scarid,TBD,5.13,0.91,FLE,,
EZ08_2_F_002_SCA,8,50,2,formalin,scarid,TBD,5.91,1.05,POS,,
EZ08_2_F_003_SCO,8,50,2,formalin,scorpaenid,TBD,7.19,1.98,POS,,
EZ08_2_F_003_SCO,8,50,2,formalin,scorpaenid,TBD,6.8,2,POS,,
EZ08_2_F_004_SCO,8,50,2,formalin,scorpaenid,TBD,5.34,1.1,POS,,
EZ08_2_F_004_SCO,8,50,2,formalin,scorpaenid,TBD,6.44,2.03,POS,,
EZ08_2_F_005_SCO,8,50,2,formalin,scorpaenid,TBD,3.05,0.61,FLE,,
EZ08_2_F_006_SCO,8,50,2,formalin,scorpaenid,TBD,4.63,1.06,POS,,
EZ08_2_F_006_SCO,8,50,2,formalin,scorpaenid,TBD,4.48,1.34,FLE,,
EZ08_2_F_007_SCO,8,50,2,formalin,scorpaenid,TBD,5.11,1.3,POS,,
EZ08_2_F_008_SYD,8,50,2,formalin,synodontid,TBD,7.64,0,PRE,,
EZ08_2_F_009_LAB,8,50,2,formalin,labrid,TBD,6.68,1.53,POS,,
EZ08_2_F_009_LAB,8,50,2,formalin,labrid,TBD,5.92,1.33,POS,,
EZ08_2_F_009_LAB,8,50,2,formalin,labrid,TBD,7.45,1.85,POS,,
EZ08_2_F_009_LAB,8,50,2,formalin,labrid,TBD,6.01,1.45,POS,,
EZ08_2_F_010_LAB,8,50,2,formalin,labrid,TBD,7.45,1.56,POS,,
EZ08_2_F_011_LAB,8,50,2,formalin,labrid,TBD,5.45,1.17,POS,,
EZ08_2_F_011_LAB,8,50,2,formalin,labrid,TBD,4.71,0.44,POS,,
EZ08_2_F_011_LAB,8,50,2,formalin,labrid,TBD,5.59,0.89,POS,,
EZ08_2_F_011_LAB,8,50,2,formalin,labrid,TBD,5.15,0.55,POS,,
EZ08_2_F_012_LAB,8,50,2,formalin,labrid,TBD,4.84,1.06,POS,,
EZ08_2_F_012_LAB,8,50,2,formalin,labrid,TBD,5.35,0.87,POS,,
EZ08_2_F_012_LAB,8,50,2,formalin,labrid,TBD,5.47,0.83,POS,,
EZ08_2_F_013_LAB,8,50,2,formalin,labrid,TBD,5.38,0.68,POS,,
EZ08_2_F_013_LAB,8,50,2,formalin,labrid,TBD,4.63,0.62,POS,,
EZ08_2_F_013_LAB,8,50,2,formalin,labrid,TBD,5.03,1.39,POS,,
EZ08_2_F_013_LAB,8,50,2,formalin,labrid,TBD,4.17,1.13,FLE,,
EZ08_2_F_015_LAB,8,50,2,formalin,labrid,TBD,3.64,0.56,FLE,,
EZ08_2_F_015_LAB,8,50,2,formalin,labrid,TBD,3.66,0.52,FLE,,
EZ08_2_F_015_LAB,8,50,2,formalin,labrid,TBD,4.5,0.78,POS,,
EZ08_2_F_016_LAB,8,50,2,formalin,labrid,TBD,3.73,0.64,POS,,
EZ08_2_F_016_LAB,8,50,2,formalin,labrid,TBD,3.74,0.87,POS,,
EZ08_2_F_016_LAB,8,50,2,formalin,labrid,TBD,4.25,0.45,POS,,
EZ08_2_F_016_LAB,8,50,2,formalin,labrid,TBD,3.84,0.8,FLE,,
EZ08_3_E_001_MUL,8,100,3,ethanol,mullid,TBD,18.04,3.66,POS,,
EZ08_3_E_001_MUL,8,100,3,ethanol,mullid,TBD,15.6,1.72,POS,,
EZ08_3_E_002_SYD,8,100,3,ethanol,synodontid,TBD,11.35,0.5,FLE,,
EZ08_3_E_002_SYD,8,100,3,ethanol,synodontid,TBD,8.93,0,PRE,,
EZ08_3_E_003_SCA,8,100,3,ethanol,scarid,TBD,9.75,1.24,POS,,
EZ08_3_E_003_SCA,8,100,3,ethanol,scarid,TBD,8.79,1.26,POS,,
EZ08_3_E_003_SCA,8,100,3,ethanol,scarid,TBD,5.63,1.12,FLE,,
EZ08_3_E_004_SCO,8,100,3,ethanol,scorpaenid,TBD,4.35,1.23,POS,,
EZ08_3_E_004_SCO,8,100,3,ethanol,scorpaenid,TBD,5.36,1.63,POS,,
EZ08_3_E_004_SCO,8,100,3,ethanol,scorpaenid,TBD,3.68,0.55,POS,,
EZ08_3_E_006_SCO,8,100,3,ethanol,scorpaenid,TBD,5.01,1.42,POS,,
EZ08_3_E_006_SCO,8,100,3,ethanol,scorpaenid,TBD,4.55,1.24,POS,,
EZ08_3_E_006_SCO,8,100,3,ethanol,scorpaenid,TBD,5.38,1.43,POS,,
EZ08_3_E_007_LAB,8,100,3,ethanol,labrid,TBD,11.66,2.38,POS,,
EZ08_3_E_008_LAB,8,100,3,ethanol,labrid,TBD,8.13,1.91,POS,,
EZ08_3_E_008_LAB,8,100,3,ethanol,labrid,TBD,5.4,1.55,POS,,
EZ08_3_E_008_LAB,8,100,3,ethanol,labrid,TBD,4.94,1.14,POS,,
EZ08_3_E_008_LAB,8,100,3,ethanol,labrid,TBD,4.84,1.31,POS,,
EZ08_3_E_008_LAB,8,100,3,ethanol,labrid,TBD,5.12,1.07,POS,,
EZ08_3_E_008_LAB,8,100,3,ethanol,labrid,TBD,6.68,0.88,POS,,
EZ08_3_E_009_LAB,8,100,3,ethanol,labrid,TBD,5.01,0.96,POS,,
EZ08_3_E_009_LAB,8,100,3,ethanol,labrid,TBD,6.66,1.29,POS,,
EZ08_3_E_009_LAB,8,100,3,ethanol,labrid,TBD,6.94,1.67,POS,,
EZ08_3_E_009_LAB,8,100,3,ethanol,labrid,TBD,5.06,1.43,POS,,
EZ08_3_E_009_LAB,8,100,3,ethanol,labrid,TBD,4.49,0.89,POS,,
EZ08_3_E_009_LAB,8,100,3,ethanol,labrid,TBD,3.91,1.16,POS,,
EZ08_3_E_010_LAB,8,100,3,ethanol,labrid,TBD,8.67,1.66,POS,,
EZ08_3_E_010_LAB,8,100,3,ethanol,labrid,TBD,5.47,1.19,POS,,
EZ08_3_E_010_LAB,8,100,3,ethanol,labrid,TBD,5.03,1.11,POS,,
EZ08_3_E_010_LAB,8,100,3,ethanol,labrid,TBD,5.2,0.89,POS,,
EZ08_3_E_010_LAB,8,100,3,ethanol,labrid,TBD,4.92,1.32,POS,,
EZ08_3_E_011_LAB,8,100,3,ethanol,labrid,TBD,5.31,0.89,POS,,
EZ08_3_E_011_LAB,8,100,3,ethanol,labrid,TBD,6.64,1.51,POS,,
EZ08_3_E_011_LAB,8,100,3,ethanol,labrid,TBD,4.88,0.97,POS,,
EZ08_3_E_011_LAB,8,100,3,ethanol,labrid,TBD,5.28,1.4,POS,,
EZ08_3_E_011_LAB,8,100,3,ethanol,labrid,TBD,4.85,1.29,POS,,
EZ08_3_E_011_LAB,8,100,3,ethanol,labrid,TBD,4.73,0.42,FLE,,
EZ08_3_E_012_LAB,8,100,3,ethanol,labrid,TBD,3.26,0.28,POS,,
EZ08_3_E_012_LAB,8,100,3,ethanol,labrid,TBD,5.97,0.74,POS,,
EZ08_3_E_012_LAB,8,100,3,ethanol,labrid,TBD,4.84,1.43,POS,,
EZ08_3_E_012_LAB,8,100,3,ethanol,labrid,TBD,4.78,0.89,POS,,
EZ08_3_E_012_LAB,8,100,3,ethanol,labrid,TBD,4.77,1.17,POS,,
EZ08_3_E_013_LAB,8,100,3,ethanol,labrid,TBD,3.36,0.38,POS,,
EZ08_3_E_013_LAB,8,100,3,ethanol,labrid,TBD,5.71,0.92,POS,,
EZ08_3_E_013_LAB,8,100,3,ethanol,labrid,TBD,4.74,0.78,POS,,
EZ08_3_E_013_LAB,8,100,3,ethanol,labrid,TBD,4.07,0.48,POS,,
EZ08_3_E_013_LAB,8,100,3,ethanol,labrid,TBD,4.78,1.02,POS,,
EZ08_3_E_013_LAB,8,100,3,ethanol,labrid,TBD,3.95,0.92,POS,,
EZ08_3_E_013_LAB,8,100,3,ethanol,labrid,TBD,3.93,1.13,POS,,
EZ08_3_F_001_SCA,8,100,3,formalin,scarid,TBD,3.93,0.29,FLE,,
EZ08_3_F_002_SYD,8,100,3,formalin,synodontid,TBD,8.76,0,PRE,,
EZ08_3_F_003_LAB,8,100,3,formalin,labrid,TBD,2.95,0.38,FLE,,
EZ08_3_F_003_LAB,8,100,3,formalin,labrid,TBD,2.71,0.33,FLE,,
EZ08_3_F_003_LAB,8,100,3,formalin,labrid,TBD,3.91,0.72,POS,,
EZ08_3_F_004_LAB,8,100,3,formalin,labrid,TBD,3.35,0,PRE,,
EZ08_3_F_004_LAB,8,100,3,formalin,labrid,TBD,4.27,1.23,POS,,
EZ08_3_F_005_LAB,8,100,3,formalin,labrid,TBD,3.89,0.31,FLE,,
EZ08_3_F_005_LAB,8,100,3,formalin,labrid,TBD,4.01,0.97,POS,,
EZ08_3_F_006_LAB,8,100,3,formalin,labrid,TBD,3.77,0.66,POS,,
EZ08_4_F_001_MUL,8,50,4,formalin,mullid,TBD,19.36,4.49,POS,,
EZ08_4_F_002_MUL,8,50,4,formalin,mullid,TBD,16.73,3.71,POS,,
EZ08_4_F_003_MUL,8,50,4,formalin,mullid,TBD,7.5,1.07,POS,,
EZ08_4_F_003_MUL,8,50,4,formalin,mullid,TBD,8.17,1.94,POS,,
EZ08_4_F_004_SYD,8,50,4,formalin,synodontid,TBD,12,0.72,FLE,,
EZ08_4_F_004_SYD,8,50,4,formalin,synodontid,TBD,16.39,1.02,POS,,
EZ08_4_F_004_SYD,8,50,4,formalin,synodontid,TBD,13.77,0.9,FLE,,
EZ08_4_F_004_SYD,8,50,4,formalin,synodontid,TBD,12.18,0.97,FLE,,
EZ08_4_F_004_SYD,8,50,4,formalin,synodontid,TBD,7.19,0,PRE,,
EZ08_4_F_004_SYD,8,50,4,formalin,synodontid,TBD,10.32,0.43,FLE,,
EZ08_4_F_005_SER,8,50,4,formalin,serranid,TBD,6.78,1.92,POS,,
EZ08_4_F_005_SER,8,50,4,formalin,serranid,TBD,6.6,1.56,POS,,
EZ08_4_F_007_SCO,8,50,4,formalin,scorpaenid,TBD,5.46,1.23,POS,,
EZ08_4_F_007_SCO,8,50,4,formalin,scorpaenid,TBD,5.28,1.38,POS,,
EZ08_4_F_007_SCO,8,50,4,formalin,scorpaenid,TBD,5.42,1.44,POS,,
EZ08_4_F_008_SCO,8,50,4,formalin,scorpaenid,TBD,3.27,0.76,FLE,,
EZ08_4_F_008_SCO,8,50,4,formalin,scorpaenid,TBD,3.28,0.61,FLE,,
EZ08_4_F_008_SCO,8,50,4,formalin,scorpaenid,TBD,3.18,0.76,FLE,,
EZ08_4_F_008_SCO,8,50,4,formalin,scorpaenid,TBD,2.57,0.52,FLE,,
EZ08_4_F_009_SCO,8,50,4,formalin,scorpaenid,TBD,5.07,1.33,FLE,,
EZ08_4_F_009_SCO,8,50,4,formalin,scorpaenid,TBD,5.41,1.64,POS,,
EZ08_4_F_009_SCO,8,50,4,formalin,scorpaenid,TBD,4.7,1.14,FLE,,
EZ08_4_F_010_SCO,8,50,4,formalin,scorpaenid,TBD,3.02,0.77,FLE,,
EZ08_4_F_010_SCO,8,50,4,formalin,scorpaenid,TBD,3.59,0.89,FLE,,
EZ08_4_F_010_SCO,8,50,4,formalin,scorpaenid,TBD,3.18,0.61,FLE,,
EZ08_4_F_011_SCO,8,50,4,formalin,scorpaenid,TBD,4.1,0,PRE,,
EZ08_4_F_011_SCO,8,50,4,formalin,scorpaenid,TBD,3.11,0.49,FLE,,
EZ08_4_F_012_SCA,8,50,4,formalin,scarid,TBD,9.22,1.64,POS,,
EZ08_4_F_012_SCA,8,50,4,formalin,scarid,TBD,8.01,1.52,POS,,
EZ08_4_F_013_SCA,8,50,4,formalin,scarid,TBD,3.88,0.53,FLE,,
EZ08_4_F_013_SCA,8,50,4,formalin,scarid,TBD,4.09,0.64,FLE,,
EZ08_4_F_013_SCA,8,50,4,formalin,scarid,TBD,5.57,0.52,POS,,
EZ08_4_F_013_SCA,8,50,4,formalin,scarid,TBD,4.36,0.56,POS,,
EZ08_4_F_014_LAB,8,50,4,formalin,labrid,TBD,8.03,2.21,POS,,
EZ08_4_F_014_LAB,8,50,4,formalin,labrid,TBD,8.95,1.53,POS,,
EZ08_4_F_014_LAB,8,50,4,formalin,labrid,TBD,9.64,1.37,POS,,
EZ08_4_F_014_LAB,8,50,4,formalin,labrid,TBD,6,1.33,POS,,
EZ08_4_F_014_LAB,8,50,4,formalin,labrid,TBD,7.62,1.03,POS,,
EZ08_4_F_015_LAB,8,50,4,formalin,labrid,TBD,8.66,1.96,POS,,
EZ08_4_F_015_LAB,8,50,4,formalin,labrid,TBD,4.91,1.4,POS,,
EZ08_4_F_015_LAB,8,50,4,formalin,labrid,TBD,5.6,1.48,POS,,
EZ08_4_F_015_LAB,8,50,4,formalin,labrid,TBD,8.99,1.39,POS,,
EZ08_4_F_015_LAB,8,50,4,formalin,labrid,TBD,9.89,1.08,POS,,
EZ08_4_F_016_LAB,8,50,4,formalin,labrid,TBD,5.27,1.43,POS,,
EZ08_4_F_016_LAB,8,50,4,formalin,labrid,TBD,5.89,1.25,POS,,
EZ08_4_F_016_LAB,8,50,4,formalin,labrid,TBD,5.64,0.96,POS,,
EZ08_4_F_016_LAB,8,50,4,formalin,labrid,TBD,5.44,1.04,POS,,
EZ08_4_F_016_LAB,8,50,4,formalin,labrid,TBD,5.18,1.21,POS,,
EZ08_4_F_017_LAB,8,50,4,formalin,labrid,TBD,3.45,0.78,FLE,,
EZ08_4_F_017_LAB,8,50,4,formalin,labrid,TBD,3.74,0.87,FLE,,
EZ08_4_F_017_LAB,8,50,4,formalin,labrid,TBD,3.93,0.95,POS,,
EZ08_4_F_017_LAB,8,50,4,formalin,labrid,TBD,4.93,0.56,POS,,
EZ08_4_F_018_LAB,8,50,4,formalin,labrid,TBD,9.39,1.97,POS,,
EZ08_4_F_018_LAB,8,50,4,formalin,labrid,TBD,6.61,1.29,POS,,
EZ08_4_F_018_LAB,8,50,4,formalin,labrid,TBD,4.58,0.57,POS,,
EZ08_4_F_018_LAB,8,50,4,formalin,labrid,TBD,5.87,1.08,POS,,
EZ08_4_F_019_LAB,8,50,4,formalin,labrid,TBD,3.9,0.92,POS,,
EZ08_4_F_019_LAB,8,50,4,formalin,labrid,TBD,3.61,0.71,POS,,
EZ08_4_F_019_LAB,8,50,4,formalin,labrid,TBD,0.93,0.92,POS,,
